city,date,chat,temp,dewpoint,pm10,o3,time,season
chic,11/17/1990,114,42,29.625,22.695717888,15.53525063,1417,autumn
chic,11/18/1990,107,45.5,33.125,31.751097634,13.55238477,1418,autumn
chic,11/19/1990,122,44,38.5,56.502654735,6.401313231,1419,autumn
chic,11/20/1990,125,44.5,42.25,48.542178809,8.869907851,1420,autumn
chic,11/21/1990,136,59.5,53.25,37.575231391,16.02956299,1421,autumn
chic,11/22/1990,109,43.5,32.25,27.752869705,12.63116512,1422,autumn
chic,11/23/1990,102,42,17.375,20.305146399,19.10378138,1423,autumn
chic,11/24/1990,105,42,30,NA,8.765985534,1424,autumn
chic,11/25/1990,126,44.5,28.625,24.650246845,17.5943662,1425,autumn
chic,11/26/1990,114,53,58.5,NA,11.13581512,1426,autumn
chic,11/27/1990,122,61,57.625,14.401912179,12.00689939,1427,autumn
chic,11/28/1990,111,39.5,22.125,15.3291866,14.34607287,1428,autumn
chic,11/29/1990,115,31.5,23.625,23.722327582,8.257575062,1429,autumn
chic,11/30/1990,108,41,29.875,21.978370612,13.48999884,1430,autumn
chic,12/1/1990,89,40.5,28.125,16.988414492,13.29341854,1431,autumn
chic,12/2/1990,110,33,24.625,12.479434282,25.16251868,1432,autumn
chic,12/3/1990,108,33,25.75,22.868674782,16.6090775,1433,autumn
chic,12/4/1990,121,22,13.25,25.134426406,20.38641665,1434,autumn
chic,12/5/1990,112,28.5,29.375,25.880220393,10.21398998,1435,autumn
chic,12/6/1990,104,29.5,16.125,31.350764297,10.74446899,1436,autumn
chic,12/7/1990,121,31,27.75,25.511851246,8.720115845,1437,autumn
chic,12/8/1990,128,37,29.125,33.438413964,6.854155297,1438,autumn
chic,12/9/1990,132,43,31,23.939938663,10.52295197,1439,autumn
chic,12/10/1990,116,39.5,29.75,25.579034794,17.3616256,1440,autumn
chic,12/11/1990,123,44,40.375,31.999064736,10.53191556,1441,autumn
chic,12/12/1990,120,45.5,35.875,36.1573351766,15.18680657,1442,autumn
chic,12/13/1990,98,30.5,18.25,14.316861893,21.03032892,1443,autumn
chic,12/14/1990,127,30.5,26.375,20.704658413,13.63757075,1444,autumn
chic,12/15/1990,111,39.5,32,16.262832573,6.452405019,1445,autumn
chic,12/16/1990,122,34.5,28.875,23.499467642,12.42267517,1446,autumn
chic,12/17/1990,131,36.5,36.25,19.039475959,5.906724892,1447,autumn
chic,12/18/1990,112,34,27,25.637614344,5.278642676,1448,autumn
chic,12/19/1990,112,31,27,26.644377835,5.652862667,1449,autumn
chic,12/20/1990,111,40,42.25,26.088498081,6.326809549,1450,autumn
chic,12/21/1990,110,38,38.625,24.170492479,5.784912742,1451,autumn
chic,12/22/1990,132,17,0.75,23.347152968,11.75621991,1452,autumn
chic,12/23/1990,120,7,-3.75,34.5779874365,20.21813317,1453,autumn
chic,12/24/1990,133,8,7.75,NA,19.59499538,1454,autumn
chic,12/25/1990,128,14.5,-7.875,16.73035885,19.03867963,1455,autumn
chic,12/26/1990,124,3.5,-6.5,NA,11.03409559,1456,autumn
chic,12/27/1990,119,17.5,16.75,16.87014402,12.8786172,1457,autumn
chic,12/28/1990,135,31,30.875,26.654096991,7.313959084,1458,autumn
chic,12/29/1990,118,33.5,30,6.567259868,4.635746231,1459,autumn
chic,12/30/1990,149,15,2.625,NA,13.14825676,1460,autumn
chic,12/31/1990,119,8,5,23.732281268,13.00934038,1461,autumn
chic,1/1/1991,138,20.5,19,NA,13.96389072,1462,winter
chic,1/2/1991,113,16,6.625,NA,13.36356723,1463,winter
chic,1/3/1991,129,6.5,0.5,NA,9.272844806,1464,winter
chic,1/4/1991,133,14,11.5,31.761803874,9.97608424,1465,winter
chic,1/5/1991,143,25.5,21.625,NA,7.415316778,1466,winter
chic,1/6/1991,113,20.5,13.625,23.704650554,13.9525554,1467,winter
chic,1/7/1991,111,21.5,17.5,NA,27.7966011,1468,winter
chic,1/8/1991,141,25.5,27.375,22.081780044,7.889030141,1469,winter
chic,1/9/1991,114,24,18,35.1803439267,6.26623866,1470,winter
chic,1/10/1991,126,22,26.125,28.962408782,10.9617696,1471,winter
chic,1/11/1991,120,29.5,26.625,22.132342537,10.34164994,1472,winter
chic,1/12/1991,110,25.5,22,18.964686607,8.394433757,1473,winter
chic,1/13/1991,98,24.5,26.875,31.066437729,15.88877699,1474,winter
chic,1/14/1991,109,31.5,27.125,37.73587493,12.44198274,1475,winter
chic,1/15/1991,135,30.5,31.625,43.969602524,6.046877532,1476,winter
chic,1/16/1991,133,31,25.75,25.309182343,11.7869807,1477,winter
chic,1/17/1991,117,26,18.75,32.538783603,15.15237315,1478,winter
chic,1/18/1991,132,21.5,24,30.641145282,14.69607565,1479,winter
chic,1/19/1991,127,36.5,29.625,17.436219496,19.70426626,1480,winter
chic,1/20/1991,122,26.5,18.625,18.441027196,20.45758098,1481,winter
chic,1/21/1991,132,10.5,-1.5,25.476769981,19.32242336,1482,winter
chic,1/22/1991,131,11,12,43.8071025023,6.2126113,1483,winter
chic,1/23/1991,123,21.5,5.75,32.537763085,15.09016856,1484,winter
chic,1/24/1991,122,9,-5.75,32.043859427,12.24588217,1485,winter
chic,1/25/1991,137,7.5,-2.375,53.717250264,9.776644852,1486,winter
chic,1/26/1991,135,15.5,9.25,35.0068254488,16.2089266,1487,winter
chic,1/27/1991,131,22,17,23.080410284,17.98965994,1488,winter
chic,1/28/1991,146,25.5,19.75,47.318048667,13.46955625,1489,winter
chic,1/29/1991,118,19,12.625,10.214337294,24.28004741,1490,winter
chic,1/30/1991,131,15,6.625,39.5058122335,17.13165763,1491,winter
chic,1/31/1991,135,17,8.875,38.1117960634,19.8823462,1492,winter
chic,2/1/1991,144,29,27.5,45.140937671,14.49340145,1493,winter
chic,2/2/1991,135,39,30.5,NA,18.31932455,1494,winter
chic,2/3/1991,131,42.5,30.125,25.919209039,22.11707165,1495,winter
chic,2/4/1991,126,44,38,29.390823322,18.84821375,1496,winter
chic,2/5/1991,123,39,34.375,43.0842825036,14.56936726,1497,winter
chic,2/6/1991,128,35.5,32.875,36.3131534195,19.16912548,1498,winter
chic,2/7/1991,111,32.5,29.5,14.76666667,12.65436325,1499,winter
chic,2/8/1991,139,34,31,39.2213608307,12.33792414,1500,winter
chic,2/9/1991,146,37.5,30.125,27.249984916,13.86986011,1501,winter
chic,2/10/1991,119,30,9.25,30.104879716,22.73260251,1502,winter
chic,2/11/1991,136,22,5.125,20.425824738,21.91059187,1503,winter
chic,2/12/1991,129,24.5,17.875,32.138026945,14.57779794,1504,winter
chic,2/13/1991,121,32.5,26.75,34.0601925059,11.5050063,1505,winter
chic,2/14/1991,146,22,13.625,26.532372374,20.81810011,1506,winter
chic,2/15/1991,135,8.5,-6.25,31.123843153,24.45869178,1507,winter
chic,2/16/1991,120,16,17.125,20.072371804,15.65399135,1508,winter
chic,2/17/1991,124,35,29.25,25.838618439,15.78051905,1509,winter
chic,2/18/1991,123,38.5,38.375,36.1470871975,10.29131553,1510,winter
chic,2/19/1991,126,35.5,23.625,NA,15.40159207,1511,winter
chic,2/20/1991,138,36.5,30.375,28.289864048,19.54625005,1512,winter
chic,2/21/1991,121,47,40.375,38.104776579,15.86646439,1513,winter
chic,2/22/1991,131,34.5,14.5,24.652090749,25.13145265,1514,winter
chic,2/23/1991,114,26.5,18.5,20.560301841,20.93621532,1515,winter
chic,2/24/1991,106,28.5,13,23.583125232,19.06728089,1516,winter
chic,2/25/1991,139,21,7.5,16.985184991,23.42318957,1517,winter
chic,2/26/1991,121,19,16.125,38.2636682431,17.27632422,1518,winter
chic,2/27/1991,125,23.5,19.5,23.430790963,19.07020773,1519,winter
chic,2/28/1991,128,39,30.625,37.6522988502,16.85423217,1520,winter
chic,3/1/1991,124,48,46.5,27.943174741,21.59161753,1521,winter
chic,3/2/1991,125,37.5,22.25,23.445402303,21.16367436,1522,winter
chic,3/3/1991,136,25.5,18.5,1.668079093,25.10719729,1523,winter
chic,3/4/1991,111,31,20.75,27.490669972,16.14284649,1524,winter
chic,3/5/1991,135,39,31.75,39.4226104474,13.03950691,1525,winter
chic,3/6/1991,125,39.5,20.125,32.515450006,20.01536931,1526,winter
chic,3/7/1991,116,28,11,19.03048765,22.18432157,1527,winter
chic,3/8/1991,105,32.5,28,NA,13.76625965,1528,winter
chic,3/9/1991,120,33.5,23,30.429551306,22.12206826,1529,winter
chic,3/10/1991,117,34.5,23.25,37.251324153,23.98713219,1530,winter
chic,3/11/1991,146,40,28.375,49.164948847,23.59027696,1531,winter
chic,3/12/1991,127,32,24.5,30.564071038,21.78228714,1532,winter
chic,3/13/1991,121,32.5,23.5,12.941778518,28.85157754,1533,winter
chic,3/14/1991,139,34.5,26.5,8.803020878,29.84589527,1534,winter
chic,3/15/1991,115,34,26.5,17.225725258,20.0797939,1535,winter
chic,3/16/1991,118,39,28.75,23.926288455,25.88271579,1536,winter
chic,3/17/1991,118,39,39.25,25.787734727,14.29667733,1537,winter
chic,3/18/1991,137,42.5,35.875,48.858822396,15.34004692,1538,winter
chic,3/19/1991,128,44,38,41.9519161744,14.49972612,1539,winter
chic,3/20/1991,103,47.5,44.875,30.717756565,17.34254179,1540,winter
chic,3/21/1991,117,60,51.625,55.066391954,22.2919469,1541,winter
chic,3/22/1991,127,55,55.25,14.727568496,21.29138662,1542,winter
chic,3/23/1991,105,47,32.875,7.390200982,24.2576058,1543,winter
chic,3/24/1991,104,45,34.5,18.741154372,23.02505038,1544,winter
chic,3/25/1991,130,49,39,38.8378189475,13.14464371,1545,winter
chic,3/26/1991,135,63,63.5,28.750529372,20.51399364,1546,winter
chic,3/27/1991,126,56,43.25,58.361952395,14.66033049,1547,winter
chic,3/28/1991,128,42,29.625,25.378742938,23.49597872,1548,winter
chic,3/29/1991,132,30.5,17.875,6.27680968,27.6287163,1549,winter
chic,3/30/1991,128,33,17.375,18.5125,24.60801926,1550,winter
chic,3/31/1991,103,43.5,33.5,24.003881199,22.19001258,1551,winter
chic,4/1/1991,127,41,23.875,NA,21.62427522,1552,spring
chic,4/2/1991,110,39,24,19.57751589,18.87567192,1553,spring
chic,4/3/1991,128,51,34.875,45.15503178,16.25460693,1554,spring
chic,4/4/1991,112,52.5,52.25,26.488195217,13.16315973,1555,spring
chic,4/5/1991,109,60,50.375,38.125324454,23.77503282,1556,spring
chic,4/6/1991,106,70,47.25,32.207360611,37.10025671,1557,spring
chic,4/7/1991,95,69,60.25,25.197199454,24.4129999,1558,spring
chic,4/8/1991,106,65.5,58.5,36.1751125896,13.81012249,1559,spring
chic,4/9/1991,118,44,38.125,10.465148305,9.553044712,1560,spring
chic,4/10/1991,113,43.5,28.875,10.266368098,27.23166765,1561,spring
chic,4/11/1991,121,38,28.625,12.645295188,22.31929224,1562,spring
chic,4/12/1991,110,44,32.375,24.567767432,17.34556827,1563,spring
chic,4/13/1991,102,45.5,44.125,22.810404218,11.76204147,1564,spring
chic,4/14/1991,125,58.5,50.125,4.921022518,17.40053881,1565,spring
chic,4/15/1991,123,53,38.875,25.050635593,25.74178607,1566,spring
chic,4/16/1991,116,53,42,NA,18.03238532,1567,spring
chic,4/17/1991,110,47.5,33.125,14.834528689,20.00332919,1568,spring
chic,4/18/1991,107,46,37.5,27.70292542,23.83942255,1569,spring
chic,4/19/1991,104,46.5,36.625,19.877110469,23.94264625,1570,spring
chic,4/20/1991,119,40.5,31.625,6.228184969,29.19887328,1571,spring
chic,4/21/1991,109,44.5,20.375,13.012940233,28.93867967,1572,spring
chic,4/22/1991,119,48,30.625,38.0131190824,21.46281934,1573,spring
chic,4/23/1991,119,50,38.5,30.115790818,18.67198166,1574,spring
chic,4/24/1991,116,50.5,28.375,31.12081193,16.56457211,1575,spring
chic,4/25/1991,108,53.5,37.875,NA,24.8004501,1576,spring
chic,4/26/1991,112,59.5,47.875,65.040074043,26.12379822,1577,spring
chic,4/27/1991,122,64.5,61,38.1854387774,11.32981879,1578,spring
chic,4/28/1991,100,64.5,55.875,28.3508107,14.51811411,1579,spring
chic,4/29/1991,112,64,55.5,17.962021858,20.02955816,1580,spring
chic,4/30/1991,107,57.5,39.625,33.799710542,22.26043623,1581,spring
chic,5/1/1991,107,52.5,34.875,40.098698974,20.27912705,1582,spring
chic,5/2/1991,126,55,35.125,51.990184379,24.44108735,1583,spring
chic,5/3/1991,99,46.5,37.375,6.888506296,20.60543294,1584,spring
chic,5/4/1991,121,52,41,21.766811847,15.27193406,1585,spring
chic,5/5/1991,99,56,51.25,23.797739222,18.14063522,1586,spring
chic,5/6/1991,112,45,35.5,20.521263557,17.07527887,1587,spring
chic,5/7/1991,116,53,38.375,24.65893796,24.40922173,1588,spring
chic,5/8/1991,114,55,51,39.1762612325,18.42906299,1589,spring
chic,5/9/1991,135,62,52.375,43.909079649,29.00886276,1590,spring
chic,5/10/1991,114,65,55,63.471558724,28.11188165,1591,spring
chic,5/11/1991,119,70.5,64.75,57.027409025,30.17321463,1592,spring
chic,5/12/1991,126,74.5,62.75,42.3877176557,27.7662259,1593,spring
chic,5/13/1991,131,76,64.5,77.97990074,32.34733936,1594,spring
chic,5/14/1991,111,74,56.375,62.372117944,21.9136706,1595,spring
chic,5/15/1991,106,72.5,57.25,82.808945534,33.06297966,1596,spring
chic,5/16/1991,123,73.5,65.5,80.734584967,21.39586543,1597,spring
chic,5/17/1991,122,60,46.375,29.969089914,13.98473945,1598,spring
chic,5/18/1991,104,50,44.25,22.768350235,17.66424333,1599,spring
chic,5/19/1991,101,54.5,38.625,13.943963135,27.81388679,1600,spring
chic,5/20/1991,110,60.5,53,34.3337790119,28.37408203,1601,spring
chic,5/21/1991,112,68.5,62.875,90.740313237,32.85807731,1602,spring
chic,5/22/1991,102,74.5,66.875,55.109053966,11.19630486,1603,spring
chic,5/23/1991,115,74,67.5,34.7137327613,15.27703091,1604,spring
chic,5/24/1991,112,77.5,64.5,34.107689802,25.8283555,1605,spring
chic,5/25/1991,98,67,58.625,23.774050222,12.25463455,1606,spring
chic,5/26/1991,108,76,67.75,21.536389981,26.12326911,1607,spring
chic,5/27/1991,108,77.5,69.375,NA,30.44071508,1608,spring
chic,5/28/1991,106,80.5,67.875,84.284910227,26.65255526,1609,spring
chic,5/29/1991,116,79,67.375,41.7950138769,26.73167446,1610,spring
chic,5/30/1991,117,77.5,66.375,35.1365565128,29.03532567,1611,spring
chic,5/31/1991,107,77.5,67.75,45.814819811,23.79059807,1612,spring
chic,6/1/1991,112,74.5,66.125,33.2214181631,31.38089019,1613,spring
chic,6/2/1991,94,72.5,63.25,46.01744014,36.47053222,1614,spring
chic,6/3/1991,120,69,56.5,23.771449388,32.08230224,1615,spring
chic,6/4/1991,82,61.5,48.5,13.806687481,28.60593645,1616,spring
chic,6/5/1991,121,61,46.625,19.719757661,23.20360772,1617,spring
chic,6/6/1991,105,62,45.125,23.844782722,25.21068575,1618,spring
chic,6/7/1991,118,65.5,48.25,37.3274216107,27.16883459,1619,spring
chic,6/8/1991,127,67.5,49.125,46.141902071,31.85621718,1620,spring
chic,6/9/1991,115,72.5,53.875,51.950621556,45.26625228,1621,spring
chic,6/10/1991,97,75,59.875,84.016319481,39.92218811,1622,spring
chic,6/11/1991,118,73,60.75,37.0739097038,23.79591021,1623,spring
chic,6/12/1991,114,71.5,58.375,23.035427761,20.86439759,1624,spring
chic,6/13/1991,112,73.5,64.875,45.041473319,39.94757468,1625,spring
chic,6/14/1991,95,83,65.375,40.3076091263,40.81730095,1626,spring
chic,6/15/1991,104,77.5,65.75,26.050803243,35.23047307,1627,spring
chic,6/16/1991,94,69.5,53.5,19.158363789,30.00312082,1628,spring
chic,6/17/1991,108,69,50.75,28.816077764,25.68650771,1629,spring
chic,6/18/1991,126,71,55.75,31.151327089,43.371098,1630,spring
chic,6/19/1991,118,72.5,58.125,35.5225059721,49.96411789,1631,spring
chic,6/20/1991,111,78.5,60.25,58.284436374,61.55625406,1632,spring
chic,6/21/1991,96,78,62,71.879443728,44.78326055,1633,spring
chic,6/22/1991,110,64.5,56.25,16.182279469,19.09485269,1634,spring
chic,6/23/1991,101,68,53.125,15.294725919,28.87305809,1635,spring
chic,6/24/1991,113,69,50,31.30291439,38.87566209,1636,spring
chic,6/25/1991,121,71.5,53.875,45.116812218,51.70457845,1637,spring
chic,6/26/1991,108,78.5,66.625,94.537772653,46.85793367,1638,spring
chic,6/27/1991,117,81.5,62.625,87.841135243,46.41646479,1639,spring
chic,6/28/1991,99,79.5,65.125,47.501073934,41.42197499,1640,spring
chic,6/29/1991,107,84,69.125,49.644094791,40.51063575,1641,spring
chic,6/30/1991,118,74,64.125,NA,32.39986166,1642,spring
chic,7/1/1991,125,81,69,61.692529044,28.60442956,1643,summer
chic,7/2/1991,111,82,61.75,32.667476815,29.52679344,1644,summer
chic,7/3/1991,129,78.5,66.25,54.375877593,21.42213766,1645,summer
chic,7/4/1991,101,73,61.25,NA,22.20913484,1646,summer
chic,7/5/1991,129,75.5,63.375,35.1358451862,29.14425492,1647,summer
chic,7/6/1991,125,81,69.625,30.663274276,38.29851518,1648,summer
chic,7/7/1991,97,80,68.125,30.506955937,37.3323417,1649,summer
chic,7/8/1991,106,71,56.625,NA,27.10220052,1650,summer
chic,7/9/1991,103,71.5,55,25.426616688,22.34998504,1651,summer
chic,7/10/1991,108,70.5,55.5,20.996794875,33.52168194,1652,summer
chic,7/11/1991,97,76,64.375,42.0196370415,41.19269255,1653,summer
chic,7/12/1991,99,79,65.125,56.99525641,32.35854935,1654,summer
chic,7/13/1991,100,72,59.875,15.86112663,29.20833194,1655,summer
chic,7/14/1991,78,69.5,54.75,NA,22.39945599,1656,summer
chic,7/15/1991,102,70.5,54.125,43.863888889,29.24348285,1657,summer
chic,7/16/1991,134,76,58.75,56.061923077,38.64586367,1658,summer
chic,7/17/1991,119,78.5,66.25,82.152891144,48.48743081,1659,summer
chic,7/18/1991,117,83,63.625,75.103461539,50.33559477,1660,summer
chic,7/19/1991,121,85.5,65.5,78.825,56.68055515,1661,summer
chic,7/20/1991,130,85,65.25,48.137528772,51.64220394,1662,summer
chic,7/21/1991,98,83,71.75,47.381735712,45.16411784,1663,summer
chic,7/22/1991,126,88,71.25,69.034820426,33.75529457,1664,summer
chic,7/23/1991,121,74.5,51.625,27.161505119,28.10185338,1665,summer
chic,7/24/1991,130,70.5,53.125,50.013215488,23.9842913,1666,summer
chic,7/25/1991,107,68,52.25,15.007042653,20.72361105,1667,summer
chic,7/26/1991,111,66,51.625,17.631557711,22.67618645,1668,summer
chic,7/27/1991,103,66.5,54.125,11.555016932,27.65161179,1669,summer
chic,7/28/1991,98,73.5,59,NA,39.08156251,1670,summer
chic,7/29/1991,102,70,57,36.4404323976,33.6809322,1671,summer
chic,7/30/1991,108,66.5,54.625,25.885213244,24.88202342,1672,summer
chic,7/31/1991,105,75.5,62.625,57.523934392,34.04774569,1673,summer
chic,8/1/1991,126,78.5,52.125,NA,32.79579856,1674,summer
chic,8/2/1991,108,83.5,65.75,123.851224709,37.76189816,1675,summer
chic,8/3/1991,103,71,61.875,13.440263752,29.31062649,1676,summer
chic,8/4/1991,105,69,51,12.979470242,20.35139842,1677,summer
chic,8/5/1991,95,68,50.125,NA,26.63738846,1678,summer
chic,8/6/1991,98,71.5,57.125,32.342479194,29.77345321,1679,summer
chic,8/7/1991,100,72.5,63.375,40.079523529,24.76626233,1680,summer
chic,8/8/1991,117,67.5,61.875,25.017849882,24.87774601,1681,summer
chic,8/9/1991,108,69.5,54.375,13.065568526,26.43524709,1682,summer
chic,8/10/1991,108,70,53.375,21.964475756,20.63661717,1683,summer
chic,8/11/1991,97,68,47.75,26.129788712,26.66604451,1684,summer
chic,8/12/1991,116,67.5,57.875,28.84457985,22.33276548,1685,summer
chic,8/13/1991,123,70.5,54,29.388865852,26.13106659,1686,summer
chic,8/14/1991,109,71.5,52.625,57.68171768,27.43438372,1687,summer
chic,8/15/1991,113,77,61.625,61.409667779,29.00457103,1688,summer
chic,8/16/1991,106,76.5,61.75,58.408801707,31.54195539,1689,summer
chic,8/17/1991,113,75,61.875,33.4616555467,29.32160876,1690,summer
chic,8/18/1991,119,74,60.5,27.329964944,24.41834204,1691,summer
chic,8/19/1991,101,64.5,59.375,16.55464186,15.98356914,1692,summer
chic,8/20/1991,102,67,54,18.659554226,16.94740083,1693,summer
chic,8/21/1991,110,68.5,57.875,46.72675146,19.91435612,1694,summer
chic,8/22/1991,109,78,58.375,40.0949487588,28.79341497,1695,summer
chic,8/23/1991,107,70.5,57.75,16.778739226,21.22556732,1696,summer
chic,8/24/1991,116,75.5,62.625,36.8089954426,38.11411834,1697,summer
chic,8/25/1991,101,81,65.125,61.020887879,51.84540869,1698,summer
chic,8/26/1991,108,80,61,74.123254588,43.48356664,1699,summer
chic,8/27/1991,97,81,66.25,41.0851647939,26.56418902,1700,summer
chic,8/28/1991,93,81.5,67,68.639001393,32.46169036,1701,summer
chic,8/29/1991,113,82.5,69.75,72.099621625,31.11789558,1702,summer
chic,8/30/1991,109,79,71.25,41.171534116,16.88153892,1703,summer
chic,8/31/1991,107,71.5,60.125,28.166074271,21.46529837,1704,summer
chic,9/1/1991,100,66.5,59.25,18.165840942,29.34374377,1705,summer
chic,9/2/1991,89,73.5,60.375,NA,30.41942701,1706,summer
chic,9/3/1991,102,77,66.375,34.0305225094,14.57694154,1707,summer
chic,9/4/1991,110,67,52.25,12.027379399,20.46774627,1708,summer
chic,9/5/1991,99,66,51.5,55.281381743,18.36121591,1709,summer
chic,9/6/1991,111,70,54.125,18.020875335,23.66344082,1710,summer
chic,9/7/1991,117,75.5,54.625,56.941450063,31.46931209,1711,summer
chic,9/8/1991,111,76.5,53.5,40.2065612976,37.85421309,1712,summer
chic,9/9/1991,110,82,66.25,48.229169903,24.87706934,1713,summer
chic,9/10/1991,102,73.5,61.25,14.301653326,19.09914125,1714,summer
chic,9/11/1991,94,67.5,56.625,8.695457003,17.1705486,1715,summer
chic,9/12/1991,104,70.5,65.75,33.453617516,17.88795781,1716,summer
chic,9/13/1991,127,73.5,65.625,47.079475504,23.55678452,1717,summer
chic,9/14/1991,116,79,68.875,32.355152335,17.45049623,1718,summer
chic,9/15/1991,102,81.5,68.75,33.246932013,21.15670157,1719,summer
chic,9/16/1991,97,69,50.625,42.3704897575,17.37941272,1720,summer
chic,9/17/1991,97,63.5,49.5,34.1765884616,10.98019652,1721,summer
